time,id,class_id,confidence,x_min,x_max,y_min,y_max,border_left,border_right,border_top,border_bottom,pattern,matched
18.320,2028198039112,7,0.253,284.000,361.000,188.000,237.000,1,1,1,1,0,False
18.360,2028197896320,7,0.352,436.000,542.000,190.000,248.000,1,1,1,1,0,False
18.360,2028197896544,7,0.337,325.000,411.000,195.000,244.000,1,1,1,1,0,False
18.360,2028197896824,7,0.290,283.000,362.000,184.000,238.000,1,1,1,1,0,False
18.360,2028197897216,7,0.268,399.000,501.000,193.000,246.000,1,1,1,1,0,False
18.400,2028197898336,7,0.367,324.000,414.000,194.000,244.000,1,1,1,1,0,False
18.400,2028197898056,7,0.348,439.000,544.000,192.000,247.000,1,1,1,1,0,False
18.400,2028197897776,7,0.275,291.000,373.000,183.000,239.000,1,1,1,1,0,False
18.440,2028197897216,7,0.396,438.000,549.000,189.000,251.000,1,1,1,1,0,False
18.440,2028197898504,7,0.276,281.000,366.000,182.000,240.000,1,1,1,1,0,False
18.440,2028197898784,7,0.264,322.000,410.000,194.000,245.000,1,1,1,1,0,False
18.480,2028197899064,7,0.411,445.000,551.000,192.000,250.000,1,1,1,1,0,False
18.480,2028197899344,7,0.271,321.000,411.000,196.000,244.000,1,1,1,1,0,False
18.520,2028197899904,7,0.430,448.000,555.000,192.000,250.000,1,1,1,1,0,False
18.520,2028197899624,7,0.253,326.000,413.000,194.000,244.000,1,1,1,1,0,False
18.560,2028197896936,7,0.383,453.000,555.000,196.000,249.000,1,1,1,1,0,False
18.560,2028197900240,7,0.330,322.000,412.000,196.000,244.000,1,1,1,1,0,False
18.560,2028197898784,7,0.293,288.000,378.000,182.000,240.000,1,1,1,1,0,False
18.600,2028197899456,7,0.479,454.000,558.000,190.000,251.000,1,1,1,1,0,False
18.600,2028197843296,7,0.420,329.000,413.000,193.000,245.000,1,1,1,1,0,False
18.600,2028197843576,7,0.256,395.000,474.000,198.000,246.000,1,1,1,1,0,False
18.600,2028197843968,7,0.253,298.000,382.000,182.000,241.000,1,1,1,1,0,False
18.640,2028197845312,7,0.395,321.000,412.000,193.000,245.000,1,1,1,1,0,False
18.640,2028197844976,7,0.377,455.000,556.000,193.000,251.000,1,1,1,1,0,False
18.640,2028197844640,7,0.321,295.000,385.000,181.000,241.000,1,1,1,1,0,False
18.680,2028198000232,7,0.435,456.000,559.000,191.000,253.000,1,1,1,1,0,False
18.680,2028186119864,7,0.389,316.000,412.000,191.000,245.000,1,1,1,1,0,False
18.720,2028186156224,7,0.422,457.000,561.000,191.000,253.000,1,1,1,1,0,False
18.720,2028186155384,7,0.381,308.000,410.000,190.000,248.000,1,1,1,1,0,False
18.760,2028197925720,7,0.362,459.000,562.000,189.000,253.000,1,1,1,1,0,False
18.760,2028197924992,7,0.315,306.000,411.000,188.000,249.000,1,1,1,1,0,False
18.800,2028197928296,7,0.435,461.000,567.000,186.000,255.000,1,1,1,1,0,False
18.800,2028197926784,7,0.417,306.000,410.000,186.000,252.000,1,1,1,1,0,False
18.800,2028198036256,7,0.264,260.000,376.000,177.000,256.000,1,1,1,1,0,False
18.840,2028197899736,7,0.411,459.000,569.000,185.000,256.000,1,1,1,1,0,False
18.840,2028197897384,7,0.370,309.000,409.000,187.000,249.000,1,1,1,1,0,False
18.840,2028197897944,7,0.268,258.000,376.000,180.000,255.000,1,1,1,1,0,False
18.880,2028197899456,7,0.444,461.000,575.000,185.000,256.000,1,1,1,1,0,False
18.880,2028197844976,7,0.428,299.000,410.000,185.000,251.000,1,1,1,1,0,False
18.920,2028198036256,7,0.462,459.000,575.000,185.000,257.000,1,1,1,1,0,False
18.920,2028197845312,7,0.407,300.000,410.000,186.000,252.000,1,1,1,1,0,False
18.960,2028197843744,7,0.427,463.000,575.000,185.000,256.000,1,1,1,1,0,False
18.960,2028197844640,7,0.372,305.000,408.000,186.000,250.000,1,1,1,1,0,False
18.960,2028197843520,7,0.259,261.000,379.000,176.000,258.000,1,1,1,1,0,False
19.000,2028197845088,7,0.498,464.000,578.000,185.000,257.000,1,1,1,1,0,False
19.000,2028197844416,7,0.429,302.000,410.000,185.000,251.000,1,1,1,1,0,False
19.000,2028197844752,7,0.257,261.000,380.000,176.000,259.000,1,1,1,1,0,False
19.040,2028197846096,7,0.396,464.000,576.000,184.000,256.000,1,1,1,1,0,False
19.040,2028197845424,7,0.359,300.000,411.000,184.000,252.000,1,1,1,1,0,False
19.080,2028197845760,7,0.419,301.000,415.000,185.000,251.000,1,1,1,1,0,False
19.080,2028197844752,7,0.377,467.000,580.000,185.000,255.000,1,1,1,1,0,False
19.080,2028197846432,7,0.260,391.000,474.000,193.000,249.000,1,1,1,1,0,False
19.120,2028197845648,7,0.427,292.000,411.000,186.000,250.000,1,1,1,1,0,False
19.120,2028197844024,7,0.343,470.000,583.000,185.000,257.000,1,1,1,1,0,False
19.160,2028197845704,7,0.441,290.000,415.000,178.000,250.000,1,1,1,1,0,False
19.160,2028197846432,7,0.361,471.000,586.000,181.000,255.000,1,1,1,1,0,False
19.160,2028197846040,7,0.264,394.000,483.000,186.000,250.000,1,1,1,1,0,False
19.200,2028197843464,7,0.438,286.000,416.000,179.000,253.000,1,1,1,1,0,False
19.200,2028197846768,7,0.318,467.000,586.000,181.000,258.000,1,1,1,1,0,False
19.240,2028197846992,7,0.485,287.000,417.000,183.000,255.000,1,1,1,1,0,False
19.240,2028197846040,7,0.278,470.000,585.000,183.000,255.000,1,1,1,1,0,False
19.280,2028197845368,7,0.469,289.000,416.000,182.000,255.000,1,1,1,1,0,False
19.280,2028197986432,7,0.324,504.000,611.000,187.000,260.000,1,1,1,1,0,False
19.320,2028197987048,7,0.518,296.000,418.000,183.000,257.000,1,1,1,1,0,False
19.320,2028197986712,7,0.434,507.000,614.000,189.000,262.000,1,1,1,1,0,False
19.320,2028197987328,7,0.272,395.000,478.000,193.000,255.000,1,1,1,1,0,False
19.360,2028197988336,7,0.527,295.000,420.000,182.000,257.000,1,1,1,1,0,False
19.360,2028197987888,7,0.464,508.000,618.000,187.000,261.000,1,1,1,1,0,False
19.360,2028197988112,7,0.257,398.000,480.000,192.000,254.000,1,1,1,1,0,False
19.400,2028197988952,7,0.528,511.000,620.000,188.000,262.000,1,1,1,1,0,False
19.400,2028197988504,7,0.509,298.000,423.000,178.000,257.000,1,1,1,1,0,False
19.440,2028197988728,7,0.572,509.000,623.000,187.000,261.000,1,1,1,1,0,False
19.440,2028197988112,7,0.470,296.000,426.000,176.000,258.000,1,1,1,1,0,False
19.480,2028197989400,7,0.571,509.000,624.000,187.000,261.000,1,1,1,1,0,False
19.480,2028197989176,7,0.471,301.000,429.000,180.000,258.000,1,1,1,1,0,False
19.520,2028197989848,7,0.555,508.000,627.000,188.000,262.000,1,1,1,1,0,False
19.520,2028197989624,7,0.465,302.000,430.000,182.000,259.000,1,1,1,1,0,False
19.560,2028197990296,7,0.626,512.000,628.000,187.000,262.000,1,1,1,1,0,False
19.560,2028197990072,7,0.550,307.000,434.000,183.000,258.000,1,1,1,1,0,False
19.600,2028197986768,7,0.617,516.000,633.000,186.000,261.000,1,1,1,1,0,False
19.600,2028197986656,7,0.443,304.000,430.000,179.000,258.000,1,1,1,1,0,False
19.640,2028197987384,7,0.535,519.000,637.000,184.000,262.000,1,1,1,1,0,False
19.640,2028197986992,7,0.455,304.000,435.000,180.000,260.000,1,1,1,1,0,False
19.680,2028197987832,7,0.572,522.000,642.000,186.000,264.000,1,1,1,1,0,False
19.680,2028197987608,7,0.494,305.000,434.000,183.000,260.000,1,1,1,1,0,False
19.720,2028197988280,7,0.508,522.000,644.000,184.000,263.000,1,1,1,1,0,False
19.720,2028197988056,7,0.475,309.000,435.000,184.000,259.000,1,1,1,1,0,False
19.760,2028197988672,7,0.449,522.000,649.000,182.000,263.000,1,1,1,1,0,False
19.760,2028197988560,7,0.396,310.000,436.000,185.000,258.000,1,1,1,1,0,False
19.800,2028197989120,7,0.437,523.000,653.000,184.000,264.000,1,1,1,1,0,False
19.800,2028197988896,7,0.425,313.000,437.000,185.000,256.000,1,1,1,1,0,False
19.840,2028197989568,7,0.400,531.000,653.000,191.000,275.000,1,1,1,1,0,False
19.840,2028197989344,7,0.388,303.000,444.000,185.000,278.000,1,1,1,1,0,False
19.880,2028197990016,7,0.394,306.000,446.000,184.000,280.000,1,1,1,1,0,False
19.880,2028197989792,7,0.384,532.000,653.000,194.000,276.000,1,1,1,1,0,False
19.920,2028197986376,7,0.412,308.000,446.000,185.000,279.000,1,1,1,1,0,False
19.920,2028197990240,7,0.351,532.000,652.000,195.000,276.000,1,1,1,1,0,False
19.960,2028198015384,7,0.523,305.000,448.000,181.000,283.000,1,1,1,1,0,False
19.960,2028198015160,7,0.313,533.000,655.000,194.000,276.000,1,1,1,1,0,False
20.000,2028198015776,7,0.463,306.000,448.000,184.000,283.000,1,1,1,1,0,False
20.000,2028198015608,7,0.329,534.000,657.000,197.000,277.000,1,1,1,1,0,False
20.040,2028198016336,7,0.486,311.000,448.000,190.000,283.000,1,1,1,1,0,False
20.040,2028198016112,7,0.289,538.000,659.000,195.000,277.000,1,1,1,1,0,False
20.080,2028198016784,7,0.569,309.000,448.000,189.000,287.000,1,1,1,1,0,False
20.080,2028198016560,7,0.342,540.000,659.000,197.000,277.000,1,1,1,1,0,False
20.120,2028198017288,7,0.595,310.000,448.000,195.000,289.000,1,1,1,1,0,False
20.120,2028198017120,7,0.312,540.000,660.000,198.000,279.000,1,1,1,1,0,False
20.160,2028198017736,7,0.569,316.000,448.000,195.000,292.000,1,1,1,1,0,False
20.200,2028198018296,7,0.509,313.000,449.000,195.000,294.000,1,1,1,1,0,False
20.240,2028198018632,7,0.607,309.000,451.000,194.000,296.000,1,1,1,1,0,False
20.280,2028198018968,7,0.515,316.000,453.000,192.000,295.000,1,1,1,1,0,False
20.280,2028198017120,7,0.345,557.000,684.000,204.000,285.000,1,1,1,1,0,False
20.320,2028198015440,7,0.512,311.000,454.000,193.000,297.000,1,1,1,1,0,False
20.320,2028198015216,7,0.455,559.000,690.000,203.000,287.000,1,1,1,1,0,False
20.360,2028198015944,7,0.501,312.000,456.000,194.000,299.000,1,1,1,1,0,False
20.360,2028198015664,7,0.500,561.000,692.000,206.000,289.000,1,1,1,1,0,False
20.400,2028198016392,7,0.516,565.000,694.000,207.000,289.000,1,1,1,1,0,False
20.400,2028198016168,7,0.453,318.000,457.000,196.000,298.000,1,1,1,1,0,False
20.440,2028198016840,7,0.567,312.000,472.000,198.000,298.000,1,1,1,1,0,False
20.440,2028198016616,7,0.556,568.000,697.000,210.000,292.000,1,1,1,1,0,False
20.480,2028198017344,7,0.594,568.000,706.000,213.000,293.000,1,1,1,1,0,False
20.480,2028198017064,7,0.538,316.000,472.000,199.000,300.000,1,1,1,1,0,False
20.520,2028198017792,7,0.642,568.000,707.000,213.000,293.000,1,1,1,1,0,False
20.520,2028198017568,7,0.424,324.000,470.000,198.000,301.000,1,1,1,1,0,False
20.560,2028198018576,7,0.698,572.000,711.000,211.000,293.000,1,1,1,1,0,False
20.560,2028198018184,7,0.543,325.000,477.000,199.000,304.000,1,1,1,1,0,False
20.600,2028197913096,7,0.744,573.000,716.000,212.000,295.000,1,1,1,1,0,False
20.600,2028197912648,7,0.600,325.000,481.000,199.000,307.000,1,1,1,1,0,False
20.640,2028197913600,7,0.738,577.000,719.000,215.000,296.000,1,1,1,1,0,False
20.640,2028197913208,7,0.578,315.000,485.000,193.000,305.000,1,1,1,1,0,False
20.680,2028197913880,7,0.623,575.000,721.000,215.000,299.000,1,1,1,1,0,False
20.680,2028197913656,7,0.402,320.000,487.000,202.000,305.000,1,1,1,1,0,False
20.720,2028197914328,7,0.576,578.000,723.000,213.000,300.000,1,1,1,1,0,False
20.720,2028197914104,7,0.344,356.000,504.000,193.000,302.000,1,1,1,1,0,False
20.760,2028197914720,7,0.564,579.000,723.000,213.000,301.000,1,1,1,1,0,False
20.760,2028197914496,7,0.476,357.000,509.000,176.000,311.000,1,1,1,1,0,False
20.800,2028197915280,7,0.545,577.000,725.000,213.000,302.000,1,1,1,1,0,False
20.800,2028197914888,7,0.457,364.000,512.000,189.000,309.000,1,1,1,1,0,False
20.840,2028197915560,7,0.667,589.000,721.000,209.000,303.000,1,1,1,1,0,False
20.840,2028197915392,7,0.392,368.000,513.000,190.000,310.000,1,1,1,1,0,False
20.880,2028197915896,7,0.683,592.000,723.000,208.000,303.000,1,1,1,1,0,False
20.880,2028197915728,7,0.437,367.000,510.000,216.000,319.000,1,1,1,1,0,False
20.920,2028197916232,7,0.749,592.000,726.000,208.000,305.000,1,1,1,1,0,False
20.920,2028197916064,7,0.587,375.000,513.000,214.000,323.000,1,1,1,1,0,False
20.960,2028197916568,7,0.748,598.000,728.000,212.000,305.000,1,1,1,1,0,False
20.960,2028197916400,7,0.707,381.000,516.000,211.000,328.000,1,1,1,1,0,False
21.000,2028197916456,7,0.822,384.000,522.000,192.000,331.000,1,1,1,1,0,False
21.000,2028198039736,7,0.722,601.000,731.000,212.000,306.000,1,1,1,1,0,False
21.040,2028198040632,7,0.709,385.000,519.000,207.000,334.000,1,1,1,1,0,True
21.040,2028198040688,7,0.680,600.000,733.000,212.000,311.000,1,1,1,1,0,False
21.080,2028198040856,7,0.746,388.000,523.000,192.000,337.000,1,1,1,1,0,True
21.080,2028198040800,7,0.715,603.000,741.000,211.000,311.000,1,1,1,1,0,False
21.120,2028198041024,7,0.680,388.000,530.000,191.000,340.000,1,1,1,1,0,True
21.120,2028198040968,7,0.466,608.000,746.000,210.000,311.000,1,1,1,1,0,False
21.160,2028198041192,7,0.590,395.000,532.000,190.000,341.000,1,1,1,1,0,True
21.160,2028198041136,7,0.492,607.000,750.000,214.000,313.000,1,1,1,1,0,False
21.200,2028198041360,7,0.541,604.000,753.000,216.000,315.000,1,1,1,1,0,False
21.200,2028198041304,7,0.526,396.000,533.000,183.000,343.000,1,1,1,1,0,True
21.240,2028198041528,7,0.555,607.000,760.000,209.000,317.000,1,1,1,1,0,False
21.240,2028198041472,7,0.547,396.000,537.000,185.000,344.000,1,1,1,1,0,True
21.280,2028198041696,7,0.623,389.000,545.000,218.000,349.000,1,1,1,1,0,True
21.280,2028198041640,7,0.391,620.000,772.000,211.000,327.000,1,1,1,1,0,False
21.320,2028198041864,7,0.627,389.000,549.000,217.000,349.000,1,1,1,1,0,True
21.320,2028198041808,7,0.453,621.000,772.000,213.000,329.000,1,1,1,1,0,False
21.360,2028198042032,7,0.779,394.000,553.000,227.000,354.000,1,1,1,1,0,True
21.360,2028198041976,7,0.670,623.000,777.000,213.000,331.000,1,1,1,1,0,False
21.400,2028198042200,7,0.744,397.000,555.000,228.000,356.000,1,1,1,1,0,True
21.400,2028198042144,7,0.702,628.000,781.000,212.000,331.000,1,1,1,1,0,False
21.440,2028198042368,7,0.724,632.000,785.000,212.000,332.000,1,1,1,1,0,False
21.440,2028198042312,7,0.605,403.000,562.000,206.000,362.000,1,1,1,1,0,True
21.480,2028198042480,7,0.819,409.000,567.000,225.000,365.000,1,1,1,1,0,True
21.480,2028198042536,7,0.778,635.000,788.000,211.000,332.000,1,1,1,1,0,False
21.520,2028198042648,7,0.846,412.000,572.000,234.000,373.000,1,1,1,1,0,True
21.520,2028198042704,7,0.763,636.000,790.000,211.000,332.000,1,1,1,1,0,False
21.520,2028198042592,7,0.270,428.000,551.000,182.000,247.000,1,1,1,1,0,False
21.560,2028198042928,7,0.839,415.000,574.000,224.000,373.000,1,1,1,1,0,True
21.560,2028198042872,7,0.752,643.000,791.000,214.000,335.000,1,1,1,1,0,False
21.560,2028198042984,7,0.289,566.000,745.000,221.000,333.000,1,1,1,1,0,False
21.560,2028198043040,7,0.286,428.000,556.000,178.000,250.000,1,1,1,1,0,False
21.600,2028198043264,7,0.786,415.000,574.000,225.000,375.000,1,1,1,1,0,True
21.600,2028198043320,7,0.722,647.000,792.000,216.000,336.000,1,1,1,1,0,False
21.600,2028198043208,7,0.295,433.000,558.000,183.000,249.000,1,1,1,1,0,False
21.640,2028198043432,7,0.916,637.000,801.000,221.000,337.000,1,1,1,1,0,False
21.640,2028198043376,7,0.817,419.000,589.000,238.000,379.000,1,1,1,1,0,True
21.640,2028198043488,7,0.333,437.000,560.000,185.000,248.000,1,1,1,1,0,False
21.680,2028197847280,7,0.893,650.000,806.000,224.000,336.000,1,1,1,1,0,True
21.680,2028197847392,7,0.830,428.000,592.000,230.000,383.000,1,1,1,1,0,True
21.680,2028197847336,7,0.340,438.000,563.000,185.000,252.000,1,1,1,1,0,False
21.720,2028197847672,7,0.882,654.000,812.000,224.000,341.000,1,1,1,1,0,True
21.720,2028197847560,7,0.622,431.000,596.000,238.000,384.000,1,1,1,1,0,True
21.720,2028197847616,7,0.355,444.000,566.000,178.000,251.000,1,1,1,1,0,False
21.760,2028197847952,7,0.934,661.000,818.000,226.000,345.000,1,1,1,1,0,True
21.760,2028197847840,7,0.909,443.000,606.000,250.000,390.000,1,1,1,1,0,True
21.760,2028197847896,7,0.399,448.000,565.000,180.000,252.000,1,1,1,1,0,False
21.800,2028197848232,7,0.965,656.000,829.000,229.000,346.000,1,1,1,1,0,True
21.800,2028197848120,7,0.935,445.000,610.000,246.000,390.000,1,1,1,1,0,True
21.800,2028197848176,7,0.426,449.000,569.000,179.000,253.000,1,1,1,1,0,False
21.840,2028197848512,7,0.995,646.000,831.000,227.000,349.000,1,1,1,1,0,True
21.840,2028197848400,7,0.956,454.000,615.000,248.000,390.000,1,1,1,1,0,True
21.840,2028197848456,7,0.408,453.000,570.000,181.000,253.000,1,1,1,1,0,False
21.880,2028197848792,7,0.977,650.000,833.000,229.000,347.000,1,1,1,1,0,True
21.880,2028197848680,7,0.974,456.000,621.000,249.000,394.000,1,1,1,1,0,True
21.880,2028197848736,7,0.408,456.000,571.000,179.000,252.000,1,1,1,1,0,False
21.920,2028197849072,7,0.976,451.000,629.000,240.000,395.000,1,1,1,1,0,True
21.920,2028197848960,7,0.957,654.000,834.000,228.000,351.000,1,1,1,1,0,True
21.920,2028197849016,7,0.459,459.000,572.000,177.000,254.000,1,1,1,1,0,False
21.960,2028197849352,7,0.973,651.000,835.000,227.000,352.000,1,1,1,1,0,True
21.960,2028197849240,7,0.963,454.000,638.000,247.000,403.000,1,1,1,1,0,True
21.960,2028197849296,7,0.531,456.000,575.000,177.000,253.000,1,1,1,1,0,False
22.000,2028197849632,7,0.975,619.000,837.000,227.000,362.000,1,1,1,1,0,True
22.000,2028197849520,7,0.962,459.000,640.000,244.000,410.000,1,1,1,1,0,True
22.000,2028197849576,7,0.566,458.000,578.000,178.000,255.000,1,1,1,1,0,False
22.040,2028197849800,7,0.973,462.000,649.000,246.000,415.000,1,1,1,1,0,True
22.040,2028197849912,7,0.913,632.000,836.000,230.000,363.000,1,1,1,1,0,True
22.040,2028197849856,7,0.565,461.000,577.000,179.000,256.000,1,1,1,1,0,False
22.040,2028197849968,7,0.281,306.000,397.000,193.000,242.000,1,1,1,1,0,False
22.080,2028197850192,7,0.971,469.000,648.000,254.000,426.000,1,1,1,1,0,True
22.080,2028197850248,7,0.912,690.000,848.000,243.000,367.000,1,1,1,1,0,True
22.080,2028197850304,7,0.594,464.000,579.000,180.000,259.000,1,1,1,1,0,False
22.080,2028197850360,7,0.277,307.000,393.000,194.000,241.000,1,1,1,1,0,False
22.120,2028197850584,7,0.977,477.000,660.000,258.000,430.000,1,1,1,1,0,True
22.120,2028197850528,7,0.961,686.000,852.000,244.000,371.000,1,1,1,1,0,True
22.120,2028197850640,7,0.660,467.000,579.000,182.000,261.000,1,1,1,1,0,False
22.120,2028197850696,7,0.280,310.000,394.000,195.000,242.000,1,1,1,1,0,False
22.160,2028197850920,7,0.988,490.000,659.000,286.000,428.000,1,1,1,1,0,True
22.160,2028197850864,7,0.957,687.000,853.000,245.000,371.000,1,1,1,1,0,True
22.160,2028197850976,7,0.627,469.000,578.000,184.000,262.000,1,1,1,1,0,False
22.160,2028197851032,7,0.300,306.000,395.000,193.000,240.000,1,1,1,1,0,False
22.200,2028198064368,7,0.994,493.000,669.000,282.000,433.000,1,1,1,1,0,True
22.200,2028198064312,7,0.945,694.000,859.000,243.000,375.000,1,1,1,1,0,True
22.200,2028198064424,7,0.566,472.000,581.000,182.000,259.000,1,1,1,1,0,False
22.200,2028198064480,7,0.259,302.000,394.000,192.000,239.000,1,1,1,1,0,False
22.240,2028198064704,7,0.995,499.000,667.000,288.000,440.000,1,1,1,1,0,True
22.240,2028198064648,7,0.926,700.000,861.000,247.000,379.000,1,1,1,1,0,True
22.240,2028198064760,7,0.477,473.000,584.000,183.000,259.000,1,1,1,1,0,False
22.240,2028198064816,7,0.273,301.000,393.000,192.000,240.000,1,1,1,1,0,False
22.280,2028198065040,7,0.984,498.000,677.000,288.000,441.000,1,1,1,1,0,True
22.280,2028198064984,7,0.937,695.000,865.000,251.000,386.000,1,1,1,1,0,True
22.280,2028198065096,7,0.391,474.000,586.000,186.000,261.000,1,1,1,1,0,False
22.280,2028198065152,7,0.279,301.000,396.000,194.000,241.000,1,1,1,1,0,False
22.320,2028198065376,7,0.986,502.000,684.000,293.000,450.000,1,1,1,1,0,True
22.320,2028198065320,7,0.942,706.000,863.000,247.000,375.000,1,1,1,1,0,True
22.320,2028198065432,7,0.284,478.000,586.000,184.000,262.000,1,1,1,1,0,False
22.320,2028198065488,7,0.255,302.000,394.000,193.000,240.000,1,1,1,1,0,False
22.360,2028198065712,7,0.975,704.000,873.000,246.000,381.000,1,1,1,1,0,True
22.360,2028198065656,7,0.974,504.000,695.000,287.000,455.000,1,1,1,1,0,True
22.360,2028198065768,7,0.274,301.000,398.000,194.000,242.000,1,1,1,1,0,False
22.360,2028198065824,7,0.274,502.000,611.000,191.000,262.000,1,1,1,1,0,False
22.400,2028198066048,7,0.908,708.000,878.000,246.000,382.000,1,1,1,1,0,True
22.400,2028198065992,7,0.719,504.000,711.000,273.000,463.000,1,1,1,1,0,True
22.400,2028198066104,7,0.315,303.000,397.000,195.000,241.000,1,1,1,1,0,False
22.400,2028198066160,7,0.305,504.000,610.000,190.000,263.000,1,1,1,1,0,False
22.440,2028198066384,7,0.987,698.000,886.000,249.000,384.000,1,1,1,1,0,True
22.440,2028198066328,7,0.982,513.000,710.000,313.000,463.000,1,1,1,1,0,True
22.440,2028198066440,7,0.350,306.000,395.000,197.000,242.000,1,1,1,1,0,False
22.440,2028198066496,7,0.330,506.000,615.000,188.000,264.000,1,1,1,1,0,False
22.480,2028198066720,7,0.995,713.000,897.000,249.000,389.000,1,1,1,1,0,True
22.480,2028198066664,7,0.994,513.000,707.000,321.000,465.000,1,1,1,1,0,True
22.480,2028198066776,7,0.370,312.000,401.000,196.000,242.000,1,1,1,1,0,False
22.480,2028198066832,7,0.344,510.000,616.000,188.000,264.000,1,1,1,1,0,False
22.520,2028198067056,7,0.991,519.000,717.000,324.000,470.000,1,1,1,1,0,True
22.520,2028198067000,7,0.989,696.000,897.000,244.000,390.000,1,1,1,1,0,True
22.520,2028198067112,7,0.400,509.000,623.000,186.000,264.000,1,1,1,1,0,False
22.520,2028198067168,7,0.364,315.000,404.000,200.000,242.000,1,1,1,1,0,False
22.560,2028198067392,7,0.988,522.000,723.000,326.000,479.000,1,1,1,1,0,True
22.560,2028198067336,7,0.988,695.000,902.000,242.000,395.000,1,1,1,1,0,True
22.560,2028198067448,7,0.369,318.000,409.000,200.000,242.000,1,1,1,1,0,False
22.560,2028198067504,7,0.355,513.000,625.000,192.000,263.000,1,1,1,1,0,False
22.600,2028198067728,7,0.995,536.000,737.000,329.000,485.000,1,1,1,1,0,True
22.600,2028198067672,7,0.976,688.000,904.000,241.000,399.000,1,1,1,1,0,True
22.600,2028198067784,7,0.398,511.000,629.000,191.000,265.000,1,1,1,1,0,False
22.600,2028198067840,7,0.295,316.000,407.000,203.000,244.000,1,1,1,1,0,False
22.640,2028198068064,7,0.998,541.000,740.000,334.000,492.000,1,1,1,1,0,True
22.640,2028198068008,7,0.948,678.000,909.000,245.000,404.000,1,1,1,1,0,True
22.640,2028198068120,7,0.377,511.000,616.000,194.000,275.000,1,1,1,1,0,False
22.640,2028198068176,7,0.302,318.000,408.000,203.000,243.000,1,1,1,1,0,False
22.680,2028217590000,7,0.998,553.000,748.000,342.000,506.000,1,1,1,1,0,True
22.680,2028217589944,7,0.876,734.000,917.000,260.000,409.000,1,1,1,1,0,True
22.680,2028217590056,7,0.417,514.000,617.000,195.000,275.000,1,1,1,1,0,False
22.680,2028217590112,7,0.383,315.000,410.000,200.000,242.000,1,1,1,1,0,False
22.720,2028217590336,7,0.997,558.000,753.000,344.000,510.000,1,1,1,1,0,True
22.720,2028217590280,7,0.929,738.000,920.000,265.000,414.000,1,1,1,1,0,True
22.720,2028217590392,7,0.532,517.000,623.000,201.000,278.000,1,1,1,1,0,False
22.720,2028217590448,7,0.391,314.000,407.000,199.000,241.000,1,1,1,1,0,False
22.760,2028217590672,7,0.997,564.000,761.000,337.000,509.000,1,1,1,1,0,True
22.760,2028217590616,7,0.885,729.000,922.000,261.000,417.000,1,1,1,1,0,True
22.760,2028217590728,7,0.536,522.000,629.000,201.000,278.000,1,1,1,1,0,False
22.760,2028217590784,7,0.460,312.000,408.000,195.000,240.000,1,1,1,1,0,False
22.800,2028217591008,7,0.999,569.000,771.000,345.000,518.000,1,1,1,1,0,True
22.800,2028217590952,7,0.909,732.000,928.000,261.000,423.000,1,1,1,1,0,True
22.800,2028217591064,7,0.594,525.000,635.000,201.000,279.000,1,1,1,1,0,False
22.800,2028217591120,7,0.409,312.000,404.000,197.000,239.000,1,1,1,1,0,False
22.840,2028217591400,7,0.951,576.000,775.000,354.000,525.000,1,1,1,1,0,True
22.840,2028217591344,7,0.907,767.000,932.000,284.000,421.000,1,1,1,1,0,True
22.840,2028217591456,7,0.608,526.000,643.000,202.000,283.000,1,1,1,1,0,False
22.840,2028217591512,7,0.388,314.000,404.000,200.000,241.000,1,1,1,1,0,False
22.880,2028217591736,7,0.949,571.000,786.000,371.000,530.000,1,1,1,1,0,True
22.880,2028217591680,7,0.918,765.000,933.000,284.000,423.000,1,1,1,1,0,True
22.880,2028217591792,7,0.647,527.000,645.000,198.000,285.000,1,1,1,1,0,False
22.880,2028217591848,7,0.360,318.000,409.000,200.000,241.000,1,1,1,1,0,False
22.920,2028217592072,7,0.991,586.000,787.000,376.000,544.000,1,1,1,1,0,True
22.920,2028217592016,7,0.952,765.000,933.000,293.000,425.000,1,1,1,1,0,True
22.920,2028217592128,7,0.677,529.000,645.000,203.000,284.000,1,1,1,1,0,False
22.920,2028217592184,7,0.400,317.000,411.000,202.000,242.000,1,1,1,1,0,False
22.960,2028217592408,7,0.994,595.000,798.000,381.000,542.000,1,1,1,1,0,True
22.960,2028217592352,7,0.972,771.000,945.000,297.000,432.000,1,1,1,1,0,True
22.960,2028217592464,7,0.681,529.000,649.000,201.000,286.000,1,1,1,1,0,False
22.960,2028217592520,7,0.341,325.000,411.000,204.000,241.000,1,1,1,1,0,False
23.000,2028217592744,7,0.996,597.000,803.000,381.000,551.000,1,1,1,1,0,True
23.000,2028217592688,7,0.979,764.000,952.000,299.000,435.000,1,1,1,1,0,True
23.000,2028217592800,7,0.659,532.000,646.000,204.000,285.000,1,1,1,1,0,False
23.000,2028217592856,7,0.372,324.000,414.000,203.000,240.000,1,1,1,1,0,False
23.040,2028208939304,7,0.970,603.000,818.000,385.000,557.000,1,1,1,1,0,True
23.040,2028208939192,7,0.942,766.000,964.000,299.000,444.000,1,1,1,1,0,True
23.040,2028208939416,7,0.636,532.000,649.000,205.000,287.000,1,1,1,1,0,False
23.040,2028208939472,7,0.396,324.000,419.000,202.000,241.000,1,1,1,1,0,False
